Date,Units Sold,IQR_Anomaly
2023-04-01,76,0
2023-04-02,337,0
2023-04-02,107,0
2023-04-02,79,0
2023-04-02,27,0
2023-04-02,141,0
2023-04-02,277,0
2023-04-02,137,0
2023-04-02,158,0
2023-04-02,85,0
2023-04-02,121,0
2023-04-02,176,0
2023-04-02,69,0
2023-04-02,63,0
2023-04-02,48,0
2023-04-02,43,0
2023-04-02,111,0
2023-04-02,24,0
2023-04-02,371,0
2023-04-02,172,0
2023-04-02,18,0
2023-04-02,377,0
2023-04-02,169,0
2023-04-02,65,0
2023-04-02,160,0
2023-04-02,39,0
2023-04-02,50,0
2023-04-02,279,0
2023-04-02,58,0
2023-04-02,123,0
2023-04-02,253,0
2023-04-02,150,0
2023-04-02,24,0
2023-04-02,46,0
2023-04-02,77,0
2023-04-02,195,0
2023-04-02,343,0
2023-04-02,8,0
2023-04-02,43,0
2023-04-02,59,0
2023-04-02,67,0
2023-04-02,260,0
2023-04-02,215,0
2023-04-02,11,0
2023-04-02,29,0
2023-04-02,78,0
2023-04-02,104,0
2023-04-02,184,0
2023-04-02,34,0
2023-04-02,219,0
2023-04-02,87,0
2023-04-02,340,0
2023-04-02,96,0
2023-04-02,173,0
2023-04-02,129,0
2023-04-02,372,0
2023-04-02,158,0
2023-04-02,142,0
2023-04-02,376,0
2023-04-02,2,0
2023-04-02,138,0
2023-04-02,57,0
2023-04-02,19,0
2023-04-02,38,0
2023-04-02,15,0
2023-04-02,37,0
2023-04-02,45,0
2023-04-02,288,0
2023-04-02,5,0
2023-04-02,95,0
2023-04-02,229,0
2023-04-02,164,0
2023-04-02,188,0
2023-04-02,317,0
2023-04-02,376,0
2023-04-02,27,0
2023-04-02,202,0
2023-04-02,140,0
2023-04-02,124,0
2023-04-02,261,0
2023-04-02,144,0
2023-04-02,76,0
2023-04-02,176,0
2023-04-02,8,0
2023-04-02,488,1
2023-04-02,237,0
2023-04-02,118,0
2023-04-02,34,0
2023-04-02,10,0
2023-04-02,311,0
2023-04-02,320,0
2023-04-02,114,0
2023-04-02,28,0
2023-04-02,288,0
2023-04-02,186,0
2023-04-02,360,0
2023-04-02,11,0
2023-04-02,68,0
2023-04-02,160,0
2023-04-02,114,0
2023-04-02,104,0
2023-04-03,231,0
2023-04-03,116,0
2023-04-03,126,0
2023-04-03,123,0
2023-04-03,138,0
2023-04-03,42,0
2023-04-03,193,0
2023-04-03,86,0
2023-04-03,258,0
2023-04-03,38,0
2023-04-03,260,0
2023-04-03,36,0
2023-04-03,184,0
2023-04-03,168,0
2023-04-03,329,0
2023-04-03,143,0
2023-04-03,88,0
2023-04-03,248,0
2023-04-03,28,0
2023-04-03,3,0
2023-04-03,54,0
2023-04-03,146,0
2023-04-03,49,0
2023-04-03,152,0
2023-04-03,352,0
2023-04-03,237,0
2023-04-03,20,0
2023-04-03,307,0
2023-04-03,9,0
2023-04-03,34,0
2023-04-03,32,0
2023-04-03,24,0
2023-04-03,24,0
2023-04-03,6,0
2023-04-03,37,0
2023-04-03,205,0
2023-04-03,74,0
2023-04-03,121,0
2023-04-03,45,0
2023-04-03,13,0
2023-04-03,52,0
2023-04-03,231,0
2023-04-03,144,0
2023-04-03,324,0
2023-04-03,78,0
2023-04-03,53,0
2023-04-03,208,0
2023-04-03,82,0
2023-04-03,146,0
2023-04-03,134,0
2023-04-03,199,0
2023-04-03,104,0
2023-04-03,55,0
2023-04-03,298,0
2023-04-03,367,0
2023-04-03,334,0
2023-04-03,110,0
2023-04-03,33,0
2023-04-03,13,0
2023-04-03,202,0
2023-04-03,357,0
2023-04-03,26,0
2023-04-03,8,0
2023-04-03,150,0
2023-04-03,151,0
2023-04-03,57,0
2023-04-03,113,0
2023-04-03,415,0
2023-04-03,237,0
2023-04-03,143,0
2023-04-03,72,0
2023-04-03,12,0
2023-04-03,100,0
2023-04-03,102,0
2023-04-03,25,0
2023-04-03,148,0
2023-04-03,6,0
2023-04-03,48,0
2023-04-03,31,0
2023-04-03,80,0
2023-04-03,34,0
2023-04-03,55,0
2023-04-03,66,0
2023-04-03,105,0
2023-04-03,171,0
2023-04-03,299,0
2023-04-03,24,0
2023-04-03,20,0
2023-04-03,93,0
2023-04-03,211,0
2023-04-03,99,0
2023-04-03,31,0
2023-04-03,48,0
2023-04-03,6,0
2023-04-03,64,0
2023-04-03,92,0
2023-04-03,62,0
2023-04-03,117,0
2023-04-03,5,0
2023-04-03,302,0
2023-04-04,91,0
2023-04-04,2,0
2023-04-04,56,0
2023-04-04,43,0
2023-04-04,183,0
2023-04-04,34,0
2023-04-04,306,0
2023-04-04,36,0
2023-04-04,20,0
2023-04-04,143,0
2023-04-04,188,0
2023-04-04,72,0
2023-04-04,59,0
2023-04-04,459,1
2023-04-04,88,0
2023-04-04,91,0
2023-04-04,100,0
2023-04-04,74,0
2023-04-04,202,0
2023-04-04,308,0
2023-04-04,313,0
2023-04-04,115,0
2023-04-04,19,0
2023-04-04,268,0
2023-04-04,93,0
2023-04-04,156,0
2023-04-04,23,0
2023-04-04,134,0
2023-04-04,206,0
2023-04-04,235,0
2023-04-04,124,0
2023-04-04,185,0
2023-04-04,6,0
2023-04-04,157,0
2023-04-04,74,0
2023-04-04,33,0
2023-04-04,267,0
2023-04-04,116,0
2023-04-04,30,0
2023-04-04,478,1
2023-04-04,120,0
2023-04-04,5,0
2023-04-04,247,0
2023-04-04,446,1
2023-04-04,71,0
2023-04-04,40,0
2023-04-04,64,0
2023-04-04,124,0
2023-04-04,157,0
2023-04-04,35,0
2023-04-04,70,0
2023-04-04,281,0
2023-04-04,7,0
2023-04-04,206,0
2023-04-04,144,0
2023-04-04,68,0
2023-04-04,1,0
2023-04-04,383,0
2023-04-04,27,0
2023-04-04,59,0
2023-04-04,63,0
2023-04-04,34,0
2023-04-04,102,0
2023-04-04,50,0
2023-04-04,6,0
2023-04-04,418,0
2023-04-04,434,0
2023-04-04,18,0
2023-04-04,47,0
2023-04-04,32,0
2023-04-04,12,0
2023-04-04,147,0
2023-04-04,123,0
2023-04-04,59,0
2023-04-04,301,0
2023-04-04,261,0
2023-04-04,69,0
2023-04-04,38,0
2023-04-04,75,0
2023-04-04,136,0
2023-04-04,128,0
2023-04-04,71,0
2023-04-04,107,0
2023-04-04,114,0
2023-04-04,83,0
2023-04-04,7,0
2023-04-04,313,0
2023-04-04,335,0
2023-04-04,106,0
2023-04-04,131,0
2023-04-04,30,0
2023-04-04,33,0
2023-04-04,78,0
2023-04-04,53,0
2023-04-04,120,0
2023-04-04,8,0
2023-04-04,253,0
2023-04-04,303,0
2023-04-04,24,0
2023-04-04,452,1
2023-04-05,117,0
2023-04-05,0,0
2023-04-05,115,0
2023-04-05,164,0
2023-04-05,44,0
2023-04-05,40,0
2023-04-05,63,0
2023-04-05,44,0
2023-04-05,82,0
2023-04-05,172,0
2023-04-05,107,0
2023-04-05,41,0
2023-04-05,19,0
2023-04-05,4,0
2023-04-05,409,0
2023-04-05,57,0
2023-04-05,248,0
2023-04-05,107,0
2023-04-05,8,0
2023-04-05,91,0
2023-04-05,1,0
2023-04-05,15,0
2023-04-05,36,0
2023-04-05,55,0
2023-04-05,183,0
2023-04-05,360,0
2023-04-05,156,0
2023-04-05,183,0
2023-04-05,24,0
2023-04-05,148,0
2023-04-05,282,0
2023-04-05,117,0
2023-04-05,238,0
2023-04-05,14,0
2023-04-05,261,0
2023-04-05,19,0
2023-04-05,238,0
2023-04-05,48,0
2023-04-05,334,0
2023-04-05,42,0
2023-04-05,201,0
2023-04-05,250,0
2023-04-05,243,0
2023-04-05,89,0
2023-04-05,343,0
2023-04-05,363,0
2023-04-05,48,0
2023-04-05,1,0
2023-04-05,197,0
2023-04-05,296,0
2023-04-05,234,0
2023-04-05,55,0
2023-04-05,61,0
2023-04-05,50,0
2023-04-05,320,0
2023-04-05,246,0
2023-04-05,30,0
2023-04-05,287,0
2023-04-05,10,0
2023-04-05,44,0
2023-04-05,169,0
2023-04-05,13,0
2023-04-05,53,0
2023-04-05,425,0
2023-04-05,8,0
2023-04-05,268,0
2023-04-05,211,0
2023-04-05,129,0
2023-04-05,76,0
2023-04-05,74,0
2023-04-05,40,0
2023-04-05,141,0
2023-04-05,82,0
2023-04-05,27,0
2023-04-05,53,0
2023-04-05,114,0
2023-04-05,169,0
2023-04-05,293,0
2023-04-05,36,0
2023-04-05,210,0
2023-04-05,54,0
2023-04-05,383,0
2023-04-05,155,0
2023-04-05,10,0
2023-04-05,117,0
2023-04-05,97,0
2023-04-05,76,0
2023-04-05,265,0
2023-04-05,18,0
2023-04-05,87,0
2023-04-05,231,0
2023-04-05,141,0
2023-04-05,63,0
2023-04-05,98,0
2023-04-05,56,0
2023-04-05,138,0
2023-04-05,21,0
2023-04-05,342,0
2023-04-05,7,0
2023-04-05,1,0
2023-04-06,270,0
2023-04-06,47,0
2023-04-06,73,0
2023-04-06,218,0
2023-04-06,164,0
2023-04-06,55,0
2023-04-06,72,0
2023-04-06,152,0
2023-04-06,23,0
2023-04-06,42,0
2023-04-06,14,0
2023-04-06,177,0
2023-04-06,98,0
2023-04-06,10,0
2023-04-06,25,0
2023-04-06,64,0
2023-04-06,44,0
2023-04-06,381,0
2023-04-06,132,0
2023-04-06,65,0
2023-04-06,311,0
2023-04-06,60,0
2023-04-06,29,0
2023-04-06,27,0
2023-04-06,207,0
2023-04-06,18,0
2023-04-06,49,0
2023-04-06,162,0
2023-04-06,176,0
2023-04-06,321,0
2023-04-06,128,0
2023-04-06,347,0
2023-04-06,20,0
2023-04-06,144,0
2023-04-06,117,0
2023-04-06,184,0
2023-04-06,241,0
2023-04-06,264,0
2023-04-06,15,0
2023-04-06,118,0
2023-04-06,186,0
2023-04-06,325,0
2023-04-06,59,0
2023-04-06,37,0
2023-04-06,7,0
2023-04-06,56,0
2023-04-06,1,0
2023-04-06,158,0
2023-04-06,258,0
2023-04-06,225,0
2023-04-06,61,0
2023-04-06,46,0
2023-04-06,8,0
2023-04-06,41,0
2023-04-06,5,0
2023-04-06,38,0
2023-04-06,43,0
2023-04-06,20,0
2023-04-06,62,0
2023-04-06,131,0
2023-04-06,11,0
2023-04-06,195,0
2023-04-06,31,0
2023-04-06,29,0
2023-04-06,67,0
2023-04-06,96,0
2023-04-06,123,0
2023-04-06,69,0
2023-04-06,28,0
2023-04-06,122,0
2023-04-06,212,0
2023-04-06,11,0
2023-04-06,71,0
2023-04-06,225,0
2023-04-06,357,0
2023-04-06,137,0
2023-04-06,32,0
2023-04-06,101,0
2023-04-06,409,0
2023-04-06,146,0
2023-04-06,364,0
2023-04-06,103,0
2023-04-06,68,0
2023-04-06,32,0
2023-04-06,132,0
2023-04-06,107,0
2023-04-06,63,0
2023-04-06,13,0
2023-04-06,129,0
2023-04-06,350,0
2023-04-06,402,0
2023-04-06,120,0
2023-04-06,275,0
2023-04-06,92,0
2023-04-06,88,0
2023-04-06,8,0
2023-04-06,63,0
2023-04-06,171,0
2023-04-06,404,0
2023-04-06,108,0
2023-04-07,41,0
2023-04-07,116,0
2023-04-07,271,0
2023-04-07,126,0
2023-04-07,298,0
2023-04-07,49,0
2023-04-07,9,0
2023-04-07,126,0
2023-04-07,51,0
2023-04-07,143,0
2023-04-07,15,0
2023-04-07,186,0
2023-04-07,242,0
2023-04-07,203,0
2023-04-07,42,0
2023-04-07,202,0
2023-04-07,63,0
2023-04-07,26,0
2023-04-07,295,0
2023-04-07,274,0
2023-04-07,45,0
2023-04-07,187,0
2023-04-07,301,0
2023-04-07,42,0
2023-04-07,67,0
2023-04-07,340,0
2023-04-07,10,0
2023-04-07,262,0
2023-04-07,93,0
2023-04-07,135,0
2023-04-07,10,0
2023-04-07,370,0
2023-04-07,325,0
2023-04-07,273,0
2023-04-07,223,0
2023-04-07,275,0
2023-04-07,36,0
2023-04-07,256,0
2023-04-07,19,0
2023-04-07,45,0
2023-04-07,68,0
2023-04-07,38,0
2023-04-07,215,0
2023-04-07,0,0
2023-04-07,62,0
2023-04-07,49,0
2023-04-07,327,0
2023-04-07,45,0
2023-04-07,124,0
2023-04-07,37,0
2023-04-07,24,0
2023-04-07,5,0
2023-04-07,125,0
2023-04-07,42,0
2023-04-07,19,0
2023-04-07,419,0
2023-04-07,31,0
2023-04-07,306,0
2023-04-07,147,0
2023-04-07,253,0
2023-04-07,69,0
2023-04-07,140,0
2023-04-07,236,0
2023-04-07,124,0
2023-04-07,75,0
2023-04-07,117,0
2023-04-07,19,0
2023-04-07,2,0
2023-04-07,421,0
2023-04-07,6,0
2023-04-07,215,0
2023-04-07,139,0
2023-04-07,104,0
2023-04-07,322,0
2023-04-07,310,0
2023-04-07,411,0
2023-04-07,152,0
2023-04-07,133,0
2023-04-07,73,0
2023-04-07,48,0
2023-04-07,97,0
2023-04-07,51,0
2023-04-07,182,0
2023-04-07,169,0
2023-04-07,226,0
2023-04-07,138,0
2023-04-07,53,0
2023-04-07,126,0
2023-04-07,55,0
2023-04-07,53,0
2023-04-07,85,0
2023-04-07,64,0
2023-04-07,364,0
2023-04-07,63,0
2023-04-07,319,0
2023-04-07,12,0
2023-04-07,28,0
2023-04-07,335,0
2023-04-07,16,0
2023-04-07,48,0
2023-04-08,6,0
2023-04-08,12,0
2023-04-08,62,0
2023-04-08,184,0
2023-04-08,108,0
2023-04-08,75,0
2023-04-08,90,0
2023-04-08,47,0
2023-04-08,189,0
2023-04-08,173,0
2023-04-08,94,0
2023-04-08,123,0
2023-04-08,8,0
2023-04-08,32,0
2023-04-08,129,0
2023-04-08,149,0
2023-04-08,128,0
2023-04-08,79,0
2023-04-08,3,0
2023-04-08,34,0
2023-04-08,61,0
2023-04-08,164,0
2023-04-08,75,0
2023-04-08,235,0
2023-04-08,108,0
2023-04-08,131,0
2023-04-08,32,0
2023-04-08,118,0
2023-04-08,224,0
2023-04-08,29,0
2023-04-08,75,0
2023-04-08,109,0
2023-04-08,351,0
2023-04-08,87,0
2023-04-08,64,0
2023-04-08,176,0
2023-04-08,256,0
2023-04-08,129,0
2023-04-08,138,0
2023-04-08,49,0
2023-04-08,156,0
2023-04-08,59,0
2023-04-08,260,0
2023-04-08,20,0
2023-04-08,68,0
2023-04-08,228,0
2023-04-08,102,0
2023-04-08,358,0
2023-04-08,94,0
2023-04-08,40,0
2023-04-08,76,0
2023-04-08,297,0
2023-04-08,53,0
2023-04-08,119,0
2023-04-08,84,0
2023-04-08,171,0
2023-04-08,192,0
2023-04-08,291,0
2023-04-08,38,0
2023-04-08,32,0
2023-04-08,36,0
2023-04-08,171,0
2023-04-08,149,0
2023-04-08,26,0
2023-04-08,107,0
2023-04-08,228,0
2023-04-08,36,0
2023-04-08,111,0
2023-04-08,71,0
2023-04-08,108,0
2023-04-08,166,0
2023-04-08,207,0
2023-04-08,234,0
2023-04-08,32,0
2023-04-08,75,0
2023-04-08,291,0
2023-04-08,146,0
2023-04-08,42,0
2023-04-08,199,0
2023-04-08,22,0
2023-04-08,118,0
2023-04-08,221,0
2023-04-08,67,0
2023-04-08,136,0
2023-04-08,78,0
2023-04-08,401,0
2023-04-08,393,0
2023-04-08,8,0
2023-04-08,265,0
2023-04-08,81,0
2023-04-08,88,0
2023-04-08,45,0
2023-04-08,259,0
2023-04-08,6,0
2023-04-08,299,0
2023-04-08,421,0
2023-04-08,215,0
2023-04-08,286,0
2023-04-08,309,0
2023-04-08,7,0
2023-04-09,33,0
2023-04-09,6,0
2023-04-09,52,0
2023-04-09,137,0
2023-04-09,54,0
2023-04-09,181,0
2023-04-09,15,0
2023-04-09,15,0
2023-04-09,24,0
2023-04-09,392,0
2023-04-09,95,0
2023-04-09,218,0
2023-04-09,133,0
2023-04-09,247,0
2023-04-09,20,0
2023-04-09,371,0
2023-04-09,97,0
2023-04-09,258,0
2023-04-09,111,0
2023-04-09,51,0
2023-04-09,13,0
2023-04-09,142,0
2023-04-09,194,0
2023-04-09,294,0
2023-04-09,192,0
2023-04-09,9,0
2023-04-09,329,0
2023-04-09,354,0
2023-04-09,87,0
2023-04-09,15,0
2023-04-09,67,0
2023-04-09,268,0
2023-04-09,261,0
2023-04-09,61,0
2023-04-09,58,0
2023-04-09,208,0
2023-04-09,191,0
2023-04-09,457,1
2023-04-09,8,0
2023-04-09,49,0
2023-04-09,232,0
2023-04-09,280,0
2023-04-09,161,0
2023-04-09,169,0
2023-04-09,2,0
2023-04-09,414,0
2023-04-09,66,0
2023-04-09,52,0
2023-04-09,98,0
2023-04-09,15,0
2023-04-09,405,0
2023-04-09,25,0
2023-04-09,339,0
2023-04-09,321,0
2023-04-09,94,0
2023-04-09,297,0
2023-04-09,260,0
2023-04-09,87,0
2023-04-09,245,0
2023-04-09,190,0
2023-04-09,161,0
2023-04-09,90,0
2023-04-09,122,0
2023-04-09,196,0
2023-04-09,101,0
2023-04-09,86,0
2023-04-09,7,0
2023-04-09,132,0
2023-04-09,172,0
2023-04-09,52,0
2023-04-09,204,0
2023-04-09,89,0
2023-04-09,161,0
2023-04-09,232,0
2023-04-09,327,0
2023-04-09,344,0
2023-04-09,40,0
2023-04-09,180,0
2023-04-09,334,0
2023-04-09,70,0
2023-04-09,41,0
2023-04-09,265,0
2023-04-09,74,0
2023-04-09,69,0
2023-04-09,366,0
2023-04-09,46,0
2023-04-09,288,0
2023-04-09,42,0
2023-04-09,350,0
2023-04-09,237,0
2023-04-09,452,1
2023-04-09,54,0
2023-04-09,69,0
2023-04-09,30,0
2023-04-09,154,0
2023-04-09,5,0
2023-04-09,39,0
2023-04-09,25,0
2023-04-09,169,0
2023-04-09,122,0
2023-04-10,28,0
2023-04-10,8,0
2023-04-10,1,0
2023-04-10,38,0
2023-04-10,237,0
2023-04-10,108,0
2023-04-10,336,0
2023-04-10,26,0
2023-04-10,16,0
2023-04-10,37,0
2023-04-10,163,0
2023-04-10,44,0
2023-04-10,71,0
2023-04-10,21,0
2023-04-10,169,0
2023-04-10,318,0
2023-04-10,82,0
2023-04-10,267,0
2023-04-10,145,0
2023-04-10,244,0
2023-04-10,398,0
2023-04-10,329,0
2023-04-10,115,0
2023-04-10,107,0
2023-04-10,3,0
2023-04-10,38,0
2023-04-10,144,0
2023-04-10,259,0
2023-04-10,275,0
2023-04-10,153,0
2023-04-10,53,0
2023-04-10,101,0
2023-04-10,54,0
2023-04-10,39,0
2023-04-10,19,0
2023-04-10,80,0
2023-04-10,96,0
2023-04-10,142,0
2023-04-10,66,0
2023-04-10,163,0
2023-04-10,11,0
2023-04-10,127,0
2023-04-10,1,0
2023-04-10,28,0
2023-04-10,54,0
2023-04-10,10,0
2023-04-10,11,0
2023-04-10,460,1
2023-04-10,139,0
2023-04-10,139,0
2023-04-10,51,0
2023-04-10,111,0
2023-04-10,62,0
2023-04-10,349,0
2023-04-10,283,0
2023-04-10,75,0
2023-04-10,232,0
2023-04-10,73,0
2023-04-10,192,0
2023-04-10,81,0
2023-04-10,29,0
2023-04-10,122,0
2023-04-10,51,0
2023-04-10,98,0
2023-04-10,80,0
2023-04-10,164,0
2023-04-10,169,0
2023-04-10,33,0
2023-04-10,186,0
2023-04-10,50,0
2023-04-10,255,0
2023-04-10,179,0
2023-04-10,151,0
2023-04-10,31,0
2023-04-10,167,0
2023-04-10,50,0
2023-04-10,65,0
2023-04-10,61,0
2023-04-10,48,0
2023-04-10,343,0
2023-04-10,60,0
2023-04-10,207,0
2023-04-10,46,0
2023-04-10,112,0
2023-04-10,76,0
2023-04-10,26,0
2023-04-10,58,0
2023-04-10,16,0
2023-04-10,6,0
2023-04-10,107,0
2023-04-10,38,0
2023-04-10,196,0
2023-04-10,149,0
2023-04-10,19,0
2023-04-10,104,0
2023-04-10,45,0
2023-04-10,6,0
2023-04-10,21,0
2023-04-10,194,0
2023-04-10,158,0
2023-04-11,61,0
2023-04-11,2,0
2023-04-11,140,0
2023-04-11,93,0
2023-04-11,14,0
2023-04-11,196,0
2023-04-11,37,0
2023-04-11,99,0
2023-04-11,94,0
2023-04-11,283,0
2023-04-11,9,0
2023-04-11,55,0
2023-04-11,47,0
2023-04-11,418,0
2023-04-11,3,0
2023-04-11,33,0
2023-04-11,84,0
2023-04-11,63,0
2023-04-11,75,0
2023-04-11,111,0
2023-04-11,39,0
2023-04-11,39,0
2023-04-11,208,0
2023-04-11,8,0
2023-04-11,237,0
2023-04-11,20,0
2023-04-11,9,0
2023-04-11,120,0
2023-04-11,204,0
2023-04-11,76,0
2023-04-11,418,0
2023-04-11,56,0
2023-04-11,11,0
2023-04-11,193,0
2023-04-11,128,0
2023-04-11,212,0
2023-04-11,48,0
2023-04-11,38,0
2023-04-11,102,0
2023-04-11,34,0
2023-04-11,86,0
2023-04-11,19,0
2023-04-11,226,0
2023-04-11,79,0
2023-04-11,275,0
2023-04-11,116,0
2023-04-11,265,0
2023-04-11,260,0
2023-04-11,160,0
2023-04-11,253,0
2023-04-11,363,0
2023-04-11,103,0
2023-04-11,228,0
2023-04-11,97,0
2023-04-11,1,0
2023-04-11,52,0
2023-04-11,140,0
2023-04-11,24,0
2023-04-11,183,0
2023-04-11,59,0
2023-04-11,173,0
2023-04-11,39,0
2023-04-11,0,0
2023-04-11,97,0
2023-04-11,6,0
2023-04-11,227,0
2023-04-11,335,0
2023-04-11,136,0
2023-04-11,275,0
2023-04-11,150,0
2023-04-11,25,0
2023-04-11,103,0
2023-04-11,150,0
2023-04-11,319,0
2023-04-11,112,0
2023-04-11,298,0
2023-04-11,231,0
2023-04-11,252,0
2023-04-11,4,0
2023-04-11,102,0
2023-04-11,72,0
2023-04-11,239,0
2023-04-11,329,0
2023-04-11,17,0
2023-04-11,57,0
2023-04-11,337,0
2023-04-11,91,0
2023-04-11,123,0
2023-04-11,87,0
2023-04-11,75,0
2023-04-11,116,0
2023-04-11,169,0
2023-04-11,5,0
2023-04-11,66,0
2023-04-11,56,0
2023-04-11,124,0
2023-04-11,47,0
2023-04-11,234,0
2023-04-11,188,0
2023-04-11,130,0
2023-04-12,233,0
2023-04-12,30,0
2023-04-12,171,0
2023-04-12,283,0
2023-04-12,403,0
2023-04-12,281,0
2023-04-12,5,0
2023-04-12,384,0
2023-04-12,139,0
2023-04-12,199,0
2023-04-12,125,0
2023-04-12,130,0
2023-04-12,1,0
2023-04-12,29,0
2023-04-12,10,0
2023-04-12,444,1
2023-04-12,27,0
2023-04-12,100,0
2023-04-12,11,0
2023-04-12,61,0
2023-04-12,192,0
2023-04-12,176,0
2023-04-12,273,0
2023-04-12,29,0
2023-04-12,257,0
2023-04-12,91,0
2023-04-12,369,0
2023-04-12,44,0
2023-04-12,0,0
2023-04-12,173,0
2023-04-12,97,0
2023-04-12,240,0
2023-04-12,75,0
2023-04-12,9,0
2023-04-12,147,0
2023-04-12,348,0
2023-04-12,88,0
2023-04-12,431,0
2023-04-12,119,0
2023-04-12,217,0
2023-04-12,63,0
2023-04-12,10,0
2023-04-12,26,0
2023-04-12,72,0
2023-04-12,44,0
2023-04-12,28,0
2023-04-12,326,0
2023-04-12,272,0
2023-04-12,386,0
2023-04-12,178,0
2023-04-12,48,0
2023-04-12,168,0
2023-04-12,17,0
2023-04-12,369,0
2023-04-12,44,0
2023-04-12,73,0
2023-04-12,57,0
2023-04-12,134,0
2023-04-12,82,0
2023-04-12,429,0
2023-04-12,223,0
2023-04-12,39,0
2023-04-12,37,0
2023-04-12,11,0
2023-04-12,17,0
2023-04-12,47,0
2023-04-12,130,0
2023-04-12,141,0
2023-04-12,267,0
2023-04-12,113,0
2023-04-12,164,0
2023-04-12,474,1
2023-04-12,23,0
2023-04-12,176,0
2023-04-12,57,0
2023-04-12,40,0
2023-04-12,40,0
2023-04-12,190,0
2023-04-12,321,0
2023-04-12,64,0
2023-04-12,23,0
2023-04-12,155,0
2023-04-12,31,0
2023-04-12,28,0
2023-04-12,95,0
2023-04-12,32,0
2023-04-12,43,0
2023-04-12,46,0
2023-04-12,212,0
2023-04-12,332,0
2023-04-12,331,0
2023-04-12,138,0
2023-04-12,106,0
2023-04-12,149,0
2023-04-12,290,0
2023-04-12,347,0
2023-04-12,65,0
2023-04-12,14,0
2023-04-12,154,0
2023-04-12,183,0
2023-04-13,15,0
2023-04-13,376,0
2023-04-13,181,0
2023-04-13,119,0
2023-04-13,148,0
2023-04-13,42,0
2023-04-13,76,0
2023-04-13,48,0
2023-04-13,2,0
2023-04-13,49,0
2023-04-13,346,0
2023-04-13,86,0
2023-04-13,314,0
2023-04-13,35,0
2023-04-13,86,0
2023-04-13,57,0
2023-04-13,226,0
2023-04-13,333,0
2023-04-13,162,0
2023-04-13,15,0
2023-04-13,43,0
2023-04-13,120,0
2023-04-13,179,0
2023-04-13,161,0
2023-04-13,99,0
2023-04-13,222,0
2023-04-13,192,0
2023-04-13,20,0
2023-04-13,198,0
2023-04-13,207,0
2023-04-13,45,0
2023-04-13,192,0
2023-04-13,139,0
2023-04-13,57,0
2023-04-13,13,0
2023-04-13,114,0
2023-04-13,100,0
2023-04-13,218,0
2023-04-13,154,0
2023-04-13,26,0
2023-04-13,269,0
2023-04-13,135,0
2023-04-13,55,0
2023-04-13,215,0
2023-04-13,92,0
2023-04-13,176,0
2023-04-13,23,0
2023-04-13,118,0
2023-04-13,262,0
2023-04-13,16,0
2023-04-13,178,0
2023-04-13,13,0
2023-04-13,134,0
2023-04-13,73,0
2023-04-13,254,0
2023-04-13,99,0
2023-04-13,26,0
2023-04-13,446,1
2023-04-13,3,0
2023-04-13,74,0
2023-04-13,78,0
2023-04-13,357,0
2023-04-13,5,0
2023-04-13,69,0
2023-04-13,8,0
2023-04-13,320,0
2023-04-13,97,0
2023-04-13,1,0
2023-04-13,9,0
2023-04-13,14,0
2023-04-13,9,0
2023-04-13,114,0
2023-04-13,217,0
2023-04-13,157,0
2023-04-13,66,0
2023-04-13,68,0
2023-04-13,39,0
2023-04-13,27,0
2023-04-13,160,0
2023-04-13,112,0
2023-04-13,91,0
2023-04-13,291,0
2023-04-13,92,0
2023-04-13,139,0
2023-04-13,128,0
2023-04-13,184,0
2023-04-13,217,0
2023-04-13,297,0
2023-04-13,18,0
2023-04-13,71,0
2023-04-13,148,0
2023-04-13,359,0
2023-04-13,104,0
2023-04-13,70,0
2023-04-13,217,0
2023-04-13,149,0
2023-04-13,85,0
2023-04-13,3,0
2023-04-13,90,0
2023-04-13,467,1
2023-04-14,379,0
2023-04-14,289,0
2023-04-14,200,0
2023-04-14,13,0
2023-04-14,17,0
2023-04-14,253,0
2023-04-14,242,0
2023-04-14,68,0
2023-04-14,69,0
2023-04-14,360,0
2023-04-14,11,0
2023-04-14,104,0
2023-04-14,64,0
2023-04-14,24,0
2023-04-14,73,0
2023-04-14,117,0
2023-04-14,316,0
2023-04-14,83,0
2023-04-14,48,0
2023-04-14,121,0
2023-04-14,26,0
2023-04-14,366,0
2023-04-14,96,0
2023-04-14,134,0
2023-04-14,178,0
2023-04-14,116,0
2023-04-14,48,0
2023-04-14,21,0
2023-04-14,64,0
2023-04-14,36,0
2023-04-14,363,0
2023-04-14,182,0
2023-04-14,130,0
2023-04-14,89,0
2023-04-14,77,0
2023-04-14,2,0
2023-04-14,67,0
2023-04-14,41,0
2023-04-14,190,0
2023-04-14,1,0
2023-04-14,169,0
2023-04-14,232,0
2023-04-14,22,0
2023-04-14,28,0
2023-04-14,291,0
2023-04-14,363,0
2023-04-14,6,0
2023-04-14,17,0
2023-04-14,233,0
2023-04-14,96,0
2023-04-14,475,1
2023-04-14,100,0
2023-04-14,134,0
2023-04-14,73,0
2023-04-14,346,0
2023-04-14,123,0
2023-04-14,261,0
2023-04-14,51,0
2023-04-14,69,0
2023-04-14,54,0
2023-04-14,211,0
2023-04-14,97,0
2023-04-14,3,0
2023-04-14,79,0
2023-04-14,205,0
2023-04-14,181,0
2023-04-14,91,0
2023-04-14,40,0
2023-04-14,183,0
2023-04-14,34,0
